Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Longtitude,Regionname,Propertycount
3,0,2251000,1,135,9.2,3104,1,2,888,137,1950,2,145.0949,5,7809
4,0,2205000,0,193,9.2,3104,2,2,750,214,1950,2,145.0788,5,7809
3,0,1265000,1,260,9.2,3104,2,1,347,160,2011,2,145.1035,5,7809
4,0,1750000,1,111,9.2,3104,2,2,673,185,1960,2,145.0918,5,7809
3,0,1450000,4,106,9.2,3104,1,2,665,124,1950,2,145.0781,5,7809
4,0,2614000,1,73,9.2,3104,2,2,772,150,1955,2,145.0787,5,7809
4,0,1825000,1,73,9.2,3104,2,3,736,225,1958,2,145.1028,5,7809
5,0,3250000,0,106,9.2,3104,4,2,886,520,2013,2,145.0951,5,7809
3,1,1150000,1,47,9.2,3104,2,1,207,144,2003,2,145.092,5,7809
4,0,1572000,1,260,9.2,3104,2,2,662,330,1965,2,145.1007,5,7809
5,0,1750000,4,106,9.2,3104,3,2,705,365,2013,2,145.0775,5,7809
4,0,1850000,4,106,9.2,3104,2,2,619,254,1990,2,145.0843,5,7809
4,0,2130000,0,193,9.2,3104,3,2,1274,275,1970,2,145.0907,5,7809
5,0,3690000,1,193,9.2,3104,4,2,624,154,1967,2,145.0797,5,7809
4,0,1740000,4,106,9.2,3104,2,2,610,275,1993,2,145.0891,5,7809
4,0,2575000,0,106,9.2,3104,3,2,657,355,2006,2,145.0904,5,7809
4,0,1388800,1,106,9.2,3104,2,1,517,247,1970,2,145.0926,5,7809
4,0,1800000,4,74,9.2,3104,2,4,587,165,1960,2,145.0953,5,7809
4,0,2910000,1,135,9.2,3104,3,2,1070,247,1992,2,145.0716,5,7809
5,0,2200000,4,161,9.2,3104,3,2,900,355,1955,2,145.0677,5,7809
3,0,1700000,4,73,9.2,3104,2,3,763,168,1960,2,145.0865,5,7809
3,0,1230000,1,161,9.2,3104,3,1,310,188,2012,2,145.1014,5,7809
7,0,2600000,0,16,9.2,3104,3,3,637,529,2008,2,145.0967,5,7809
4,0,1950000,1,73,9.2,3104,3,2,665,232,1970,2,145.0904,5,7809
5,0,1750000,0,193,9.2,3104,2,2,710,170,1955,2,145.0916,5,7809
5,0,2000000,1,73,9.2,3104,2,2,1002,244,1950,2,145.0984,5,7809
3,0,1480000,0,106,9.2,3104,1,4,605,116,1950,2,145.0696,5,7809
3,0,1818000,1,73,9.2,3104,1,1,722,90,1930,2,145.0829,5,7809
4,0,2525000,0,106,9.2,3104,2,2,1235,196,1960,2,145.089,5,7809
4,0,3360000,1,13,9.2,3104,3,1,904,420,2003,2,145.086,5,7809
3,0,1903000,1,161,9.2,3104,1,2,713,720,1950,2,145.0816,5,7809
4,0,1720000,0,135,9.2,3104,3,2,869,170,1950,2,145.0999,5,7809
4,0,1675000,1,73,9.2,3104,2,2,667,201,1974,2,145.0883,5,7809
4,1,1680000,1,161,9.2,3104,3,1,362,200,2014,2,145.0788,5,7809
5,0,4000000,0,135,9.2,3104,5,4,1364,518,2013,2,145.0859,5,7809
4,0,2205000,1,73,9.2,3104,2,2,1010,250,1950,2,145.0903,5,7809
3,0,2100000,4,106,9.2,3104,2,3,949,175,1940,2,145.0696,5,7809
2,0,685000,3,106,9.2,3104,1,1,177,85,1975,2,145.0679,5,7809
3,0,1335000,1,73,9.2,3104,2,2,368,177,2009,2,145.0935,5,7809
4,0,1900000,4,167,9.2,3104,2,4,587,165,1960,2,145.0953,5,7809
2,2,1040000,1,73,9.2,3104,1,1,250,112,1995,2,145.0959,5,7809
4,0,1250000,4,135,9.2,3104,2,2,644,153,1950,2,145.0993,5,7809
5,0,1875000,0,73,9.2,3104,3,2,842,200,1961,2,145.0869,5,7809
4,0,1530000,0,260,9.2,3104,2,2,701,198,1960,2,145.0954,5,7809
4,0,1700000,4,106,9.2,3104,2,5,754,175,1960,2,145.0886,5,7809
3,0,1651000,1,155,9.2,3104,1,2,657,151,1960,2,145.0985,5,7809
5,0,1920000,1,135,9.2,3104,3,2,900,355,1955,2,145.0677,5,7809
5,0,1560000,1,192,9.2,3104,2,3,845,199,1980,2,145.1021,5,7809
3,0,1038000,1,47,9.2,3104,2,1,207,144,2003,2,145.092,5,7809
5,0,1660000,0,260,9.2,3104,3,2,737,193,1950,2,145.0961,5,7809
3,0,1770000,0,73,9.2,3104,2,1,720,147,1955,2,145.0838,5,7809
2,2,691500,1,73,9.2,3104,1,1,0,102,1968,2,145.0666,5,7809
3,2,875000,1,260,13,3204,1,2,348,121,1950,8,145.0479,5,6795
3,0,1425000,1,32,13,3204,2,2,613,143,1960,8,145.0428,5,6795
2,1,851000,1,260,13,3204,1,1,140,250,1970,8,145.0443,5,6795
3,0,1222500,1,196,13,3204,2,2,299,181,2000,8,145.0406,5,6795
3,0,1317500,1,32,13,3204,1,1,576,127,1945,8,145.0254,5,6795
2,2,360000,0,32,13,3204,1,1,0,69,1965,8,145.045,5,6795
4,1,1435000,1,260,13,3204,3,2,291,212,2012,8,145.0337,5,6795
3,0,1110000,1,32,13,3204,1,2,692,164,1940,8,145.04,5,6795
4,0,2435000,1,32,13,3204,2,2,795,250,1928,8,145.0314,5,6795
3,0,1500000,0,260,13,3204,2,1,565,222,1940,8,145.0263,5,6795
4,0,1300000,0,32,13,3204,2,2,697,194,1940,8,145.0474,5,6795
3,0,1125000,1,260,13,3204,1,2,584,116,1948,8,145.0477,5,6795
4,0,1328000,1,260,13,3204,2,2,610,112,1940,8,145.0472,5,6795
3,0,1340000,1,260,13,3204,2,1,526,135,1910,8,145.031,5,6795
4,1,1155000,1,32,13,3204,3,2,271,205,2010,8,145.0494,5,6795
3,0,1275000,1,32,13,3204,1,4,758,138,1960,8,145.043,5,6795
2,0,855000,3,135,13,3204,1,1,296,103,1940,8,145.0376,5,6795
2,2,650000,3,260,13,3204,1,1,116,92,1960,8,145.0336,5,6795
4,0,1815000,1,32,13,3204,2,4,902,233,1950,8,145.0504,5,6795
4,0,2255000,1,260,13,3204,3,2,557,353,2008,8,145.0251,5,6795
2,2,855000,1,260,13,3204,2,3,226,475,2005,8,145.031,5,6795
4,0,1860000,0,140,13,3204,2,3,855,197,1930,8,145.0324,5,6795
2,2,725000,1,260,13,3204,1,1,227,100,1990,8,145.0387,5,6795
3,0,1293000,1,32,13,3204,1,1,632,108,1950,8,145.0367,5,6795
3,0,1328000,1,255,13,3204,2,2,690,245,1970,8,145.0469,5,6795
4,1,1247000,1,260,13,3204,2,3,354,255,2008,8,145.0441,5,6795
3,0,1370000,1,260,13,3204,1,2,624,143,1950,8,145.0374,5,6795
3,0,1095000,1,32,13,3204,2,1,581,170,1965,8,145.0495,5,6795
2,2,725000,1,260,13,3204,1,1,677,88,2012,8,145.0359,5,6795
3,1,825000,1,32,13,3204,2,2,147,149,2007,8,145.0352,5,6795
3,1,1235000,1,32,13,3204,2,2,0,160,2012,8,145.0478,5,6795
3,0,1165000,0,32,13,3204,1,2,694,125,1950,8,145.0445,5,6795
4,0,1910000,1,260,13,3204,2,4,736,284,1950,8,145.0462,5,6795
2,2,820000,1,260,13,3204,1,3,336,109,1960,8,145.0375,5,6795
4,0,1430000,1,260,13,3204,2,2,611,168,1970,8,145.0481,5,6795
2,0,910000,1,32,13,3204,1,2,274,96,1970,8,145.0413,5,6795
4,0,2520000,0,32,13,3204,4,2,579,361,2012,8,145.0243,5,6795
5,0,1900000,1,255,13,3204,2,2,567,250,1926,8,145.0401,5,6795
2,1,670000,0,32,13,3204,2,1,123,90,2007,8,145.0379,5,6795
2,1,680000,0,17,13,3204,1,1,83,107,1998,8,145.0341,5,6795
4,1,1320000,1,32,13,3204,3,3,346,220,2010,8,145.041,5,6795
6,0,1900000,1,260,13,3204,3,2,708,275,1988,8,145.044,5,6795
3,0,1535000,1,32,13,3204,2,2,572,150,1930,8,145.0404,5,6795
4,0,1281000,1,260,13,3204,1,5,594,150,1940,8,145.0383,5,6795
5,0,1385000,1,32,13,3204,2,2,664,178,1950,8,145.048,5,6795
4,0,2620000,1,32,13,3204,4,2,579,361,2012,8,145.0243,5,6795
2,0,825000,1,32,13.9,3165,2,1,176,125,2008,8,145.0763,5,10969
2,2,746000,1,260,13.9,3165,1,2,281,95,2002,8,145.0796,5,10969
5,0,1275000,3,32,13.9,3165,2,2,683,190,1960,8,145.0602,5,10969
3,2,1025000,1,255,13.9,3165,2,2,384,120,1999,8,145.0557,5,10969
2,2,495000,1,255,13.9,3165,1,1,76,79,1980,8,145.0842,5,10969
4,0,1220000,1,94,13.9,3165,2,2,585,178,1950,8,145.0771,5,10969
3,0,885000,1,35,13.9,3165,1,2,565,110,1950,8,145.0808,5,10969
3,1,830000,0,32,13.9,3165,2,2,292,141,2012,8,145.069,5,10969
4,1,1210000,1,260,13.9,3165,3,2,291,222,2014,8,145.0546,5,10969
4,1,1160000,1,260,13.9,3165,2,2,321,180,2006,8,145.0714,5,10969
3,0,1215000,1,255,13.9,3165,2,3,730,110,1970,8,145.0705,5,10969
4,0,1200000,1,260,13.9,3165,2,2,619,191,1960,8,145.0688,5,10969
3,0,1050000,1,32,13.9,3165,2,2,627,140,1950,8,145.0668,5,10969
5,0,950000,4,255,13.9,3165,2,4,618,146,1950,8,145.0757,5,10969
2,2,380000,0,32,13.9,3165,2,1,0,78,1970,8,145.0674,5,10969
3,0,1338000,1,32,13.9,3165,2,2,610,177,1970,8,145.066,5,10969
2,2,651000,1,82,13.9,3165,1,1,265,150,1960,8,145.0747,5,10969
3,0,1390000,1,32,13.9,3165,2,2,590,118,1960,8,145.0757,5,10969
3,0,1100000,3,32,13.9,3165,1,2,578,163,1955,8,145.0709,5,10969
4,0,1206000,1,94,13.9,3165,1,1,636,138,1940,8,145.0612,5,10969
2,1,486500,1,260,13.9,3165,1,1,0,75,1960,8,145.0681,5,10969
4,0,1415000,1,32,13.9,3165,2,2,604,177,1970,8,145.0707,5,10969
4,1,1185000,1,260,13.9,3165,2,2,305,207,2012,8,145.0507,5,10969
4,1,1060000,1,255,13.9,3165,3,1,313,166,1960,8,145.0765,5,10969
3,0,845000,1,196,13.9,3165,2,2,295,145,1998,8,145.0781,5,10969
3,1,860000,4,32,13.9,3165,2,1,254,117,1995,8,145.0558,5,10969
3,1,921000,1,32,13.9,3165,2,2,167,140,2009,8,145.0733,5,10969
2,0,742500,1,255,13.9,3165,1,1,300,135,1960,8,145.0726,5,10969
3,0,920000,0,32,13.9,3165,2,2,578,120,1950,8,145.0805,5,10969
2,0,702000,0,32,13.9,3165,1,1,591,102,1960,8,145.071,5,10969
3,1,805000,1,260,13.9,3165,2,1,268,117,2000,8,145.0691,5,10969
4,0,1100000,1,94,13.9,3165,2,1,274,190,2004,8,145.0735,5,10969
3,0,1050000,1,255,13.9,3165,1,4,726,131,1950,8,145.0695,5,10969
2,0,722000,1,32,13.9,3165,2,1,201,79,2005,8,145.0657,5,10969
3,0,930000,3,32,13.9,3165,1,2,588,133,1960,8,145.069,5,10969
3,0,921000,1,32,13.9,3165,2,1,291,119,2000,8,145.0829,5,10969
4,0,1035000,0,72,13.9,3165,1,2,610,160,1950,8,145.0691,5,10969
4,0,1352000,1,260,13.9,3165,2,2,618,196,1950,8,145.0562,5,10969
4,1,1005000,3,255,13.9,3165,2,2,296,205,2006,8,145.057,5,10969
5,0,1600000,1,32,13.9,3165,2,2,659,315,1930,8,145.0547,5,10969
3,0,1200000,1,260,13.9,3165,1,1,721,120,1970,8,145.0665,5,10969
3,0,780000,0,32,13.9,3165,2,2,421,126,1950,8,145.0809,5,10969
4,1,1250000,0,32,13.9,3165,2,2,314,231,2010,8,145.0598,5,10969
4,0,1110000,1,32,13.9,3165,2,2,583,176,1960,8,145.0624,5,10969
4,0,1690000,1,82,13.9,3165,2,2,700,165,1950,8,145.0534,5,10969
3,2,791000,1,255,13.9,3165,3,1,391,122,1950,8,145.0788,5,10969
3,0,900000,4,19,13.9,3165,1,3,780,140,1940,8,145.0507,5,10969
3,1,970000,1,137,13.9,3165,2,2,267,156,2000,8,145.0566,5,10969
3,0,823000,1,35,13.9,3165,2,2,213,143,2003,8,145.0707,5,10969
4,1,1045000,1,32,13.9,3165,2,1,316,190,2010,8,145.0789,5,10969
2,2,655000,1,260,13.9,3165,1,1,154,80,2000,8,145.0685,5,10969
5,0,1550000,1,94,13.9,3165,3,2,623,257,1950,8,145.0541,5,10969
3,0,835000,1,255,13.9,3165,1,1,250,105,1980,8,145.0537,5,10969
4,1,1465000,1,32,13.9,3165,2,2,319,256,2015,8,145.0533,5,10969
3,0,910000,1,32,13.9,3165,1,1,587,96,1950,8,145.0763,5,10969
3,2,920000,3,32,13.9,3165,2,1,388,123,2007,8,145.053,5,10969
3,1,935000,1,260,13.9,3165,2,2,230,160,2012,8,145.0592,5,10969
3,0,977000,1,32,13.9,3165,1,2,543,163,1970,8,145.0705,5,10969
3,0,1352000,1,255,13.9,3165,1,2,686,122,1950,8,145.0765,5,10969
4,0,1115000,3,32,13.9,3165,2,2,575,160,1960,8,145.0654,5,10969
3,0,1197000,1,32,13.9,3165,1,2,692,147,1949,8,145.0563,5,10969
2,2,485000,3,32,13.9,3165,2,2,0,83,2011,8,145.0708,5,10969
4,0,1365000,0,135,13.9,3165,1,1,582,151,1960,8,145.0598,5,10969
4,0,1698888,1,260,13.9,3165,2,2,598,337,2006,8,145.0774,5,10969
3,1,965000,1,32,13.9,3165,2,1,283,28,2010,8,145.08,5,10969
3,2,870000,1,255,13.9,3165,2,2,365,150,2011,8,145.0754,5,10969
3,0,1161000,1,260,13.9,3165,2,3,629,168,1950,8,145.0752,5,10969
3,0,1266000,1,260,13.9,3165,1,3,676,146,1970,8,145.0531,5,10969
3,1,700000,0,260,13.9,3165,2,2,194,200,2008,8,145.0801,5,10969
4,1,1325000,1,32,13.9,3165,4,2,363,265,2012,8,145.0686,5,10969
3,2,770000,0,260,13.9,3165,2,1,281,132,2005,8,145.0811,5,10969
1,2,380000,1,260,13.9,3165,1,1,0,99,1970,8,145.0619,5,10969
4,0,1175000,1,192,13.9,3165,2,2,620,158,1980,8,145.0669,5,10969
3,0,1200000,1,255,13.9,3165,1,1,640,120,1960,8,145.0776,5,10969
4,0,1370000,3,82,13.9,3165,1,2,684,196,1970,8,145.0751,5,10969
4,0,1433500,1,94,13.9,3165,1,1,725,186,1950,8,145.0502,5,10969
3,1,860000,0,260,13.9,3165,2,1,210,131,2005,8,145.061,5,10969
2,2,715000,1,260,13.9,3165,1,1,194,114,1995,8,145.0598,5,10969
2,0,710000,1,32,13.9,3165,1,1,0,115,1950,8,145.0606,5,10969
5,0,1550000,0,260,13.9,3165,3,2,583,296,2007,8,145.0699,5,10969
3,2,790000,1,260,13.9,3165,1,2,406,100,1996,8,145.0737,5,10969
3,0,1020000,1,160,13.9,3165,1,2,596,144,1960,8,145.0771,5,10969
3,0,886000,1,196,13.9,3165,2,1,185,122,2012,8,145.0787,5,10969
4,0,1015000,1,35,13.9,3165,2,3,625,198,1997,8,145.0726,5,10969
4,0,1255000,1,32,13.9,3165,2,2,610,167,1950,8,145.0757,5,10969
3,0,1320000,1,32,13.9,3165,1,1,593,94,1950,8,145.067,5,10969
3,0,870000,1,82,13.9,3165,2,1,326,133,1950,8,145.0545,5,10969
4,0,1472500,1,260,13.9,3165,2,2,592,219,2013,8,145.0572,5,10969
2,0,640000,0,260,13.9,3165,2,2,298,118,2005,8,145.0716,5,10969
4,0,1620000,1,260,13.1,3128,2,2,697,255,1940,28,145.135,0,4605
2,2,645000,1,140,13.1,3128,1,1,140,81,1965,28,145.1299,0,4605
4,0,1560000,0,106,13.1,3128,2,3,729,167,1905,28,145.1267,0,4605
3,0,1715000,3,135,13.1,3128,2,2,458,170,1950,28,145.1216,0,4605
3,0,1200000,3,135,13.1,3128,1,2,550,110,1950,28,145.1298,0,4605
3,0,1760000,1,73,13.1,3128,1,0,741,151,1910,28,145.1246,0,4605
3,0,948000,1,196,13.1,3128,1,2,384,108,1950,28,145.1373,0,4605
2,2,465000,1,196,13.1,3128,2,1,0,65,2010,28,145.127,0,4605
4,1,975000,4,126,13.1,3128,2,2,299,158,2008,28,145.1301,0,4605
3,0,1325000,1,126,13.1,3128,1,1,702,134,1950,28,145.1209,0,4605
3,1,750000,1,106,13.1,3128,2,1,150,3,2000,28,145.1319,0,4605
3,0,1400000,1,260,13.1,3128,2,1,643,159,1940,28,145.1272,0,4605
3,0,1500000,3,196,13.1,3128,1,2,664,106,1930,28,145.1276,0,4605
4,0,1600000,1,73,13.1,3128,2,1,692,195,1890,28,145.1281,0,4605
4,0,1461400,1,5,13.1,3128,2,2,780,235,1927,28,145.1319,0,4605
3,2,775000,1,73,13.1,3128,1,1,211,108,1980,28,145.1232,0,4605
4,0,1670000,1,161,13.1,3128,4,4,707,162,1926,28,145.1354,0,4605
3,0,4000000,4,126,13.1,3128,1,2,763,120,1945,28,145.1215,0,4605
3,0,928000,1,126,13.1,3128,1,1,307,106,1890,28,145.1206,0,4605
2,2,636000,1,179,13.1,3128,1,1,151,82,1970,28,145.1235,0,4605
3,0,1170000,1,196,13.1,3128,1,1,755,95,1920,28,145.1248,0,4605
4,0,1670000,1,135,13.1,3128,2,2,590,231,1924,28,145.1242,0,4605
3,0,857000,1,73,13.1,3128,1,1,492,119,1930,28,145.1195,0,4605
3,1,822500,1,161,13.1,3128,2,1,238,130,2000,28,145.1355,0,4605
2,0,645000,1,16,10.8,3019,1,1,566,75,1950,16,144.8524,6,3589
3,1,502000,3,222,10.8,3019,1,1,220,106,2011,16,144.8561,6,3589
3,2,495000,1,20,10.8,3019,2,1,327,124,2006,16,144.8517,6,3589
2,0,868000,1,20,10.8,3019,1,4,749,77,1950,16,144.847,6,3589
4,0,645000,3,23,10.8,3019,2,1,283,154,1990,16,144.8485,6,3589
3,0,652000,1,16,10.8,3019,2,1,216,145,2010,16,144.8605,6,3589
4,0,850000,2,222,10.8,3019,2,2,606,240,2002,16,144.862,6,3589
3,0,575000,1,230,10.8,3019,1,3,559,98,1955,16,144.852,6,3589
4,0,882000,1,239,10.8,3019,2,2,393,216,2008,16,144.8543,6,3589
3,0,730000,1,16,10.8,3019,2,2,544,135,1970,16,144.855,6,3589
4,0,610000,4,23,10.8,3019,2,1,283,154,1990,16,144.8485,6,3589
3,0,696000,1,257,10.8,3019,1,0,557,90,1960,16,144.8515,6,3589
3,1,579000,1,222,10.8,3019,2,1,198,144,2013,16,144.8625,6,3589
3,0,765000,1,78,10.8,3019,1,1,658,105,1960,16,144.8485,6,3589
2,1,475000,1,16,10.8,3019,1,1,115,104,1980,16,144.854,6,3589
4,0,550000,1,16,10.8,3019,2,1,288,160,2000,16,144.855,6,3589
3,0,495000,1,31,10.8,3019,1,1,158,138,2005,16,144.8465,6,3589
3,0,565000,1,155,10.8,3019,2,1,566,78,1970,16,144.8523,6,3589
3,0,1635000,1,32,11.2,3186,1,2,366,156,1920,1,145.0001,5,10579
4,0,3695000,1,135,11.2,3186,3,2,836,284,1960,1,144.9898,5,10579
2,2,536000,3,94,11.2,3186,1,2,0,70,1970,1,145.0043,5,10579
4,0,3700000,1,135,11.2,3186,3,2,742,247,1900,1,144.9878,5,10579
3,0,1975000,1,32,11.2,3186,1,2,432,122,1930,1,144.996,5,10579
3,0,1390000,1,228,11.2,3186,1,2,340,137,1975,1,145.0007,5,10579
4,0,2905000,1,135,11.2,3186,3,1,487,260,1905,1,144.9991,5,10579
2,2,1300000,1,160,11.2,3186,2,2,329,132,1940,1,145.004,5,10579
3,1,1725000,0,32,11.2,3186,2,2,411,225,1997,1,145.0035,5,10579
3,0,2100000,1,32,11.2,3186,2,2,463,209,1970,1,144.9968,5,10579
2,2,800000,1,94,11.2,3186,1,1,90,74,1960,1,145.0038,5,10579
4,0,1761000,1,111,11.2,3186,2,3,615,135,1920,1,145.0026,5,10579
3,0,1302500,1,160,11.2,3186,2,2,0,171,1993,1,144.9942,5,10579
5,0,2750000,4,32,11.2,3186,3,1,509,341,2005,1,144.9984,5,10579
2,2,892500,1,160,11.2,3186,1,2,232,92,1970,1,144.9973,5,10579
4,0,2145000,1,32,11.2,3186,2,1,550,197,1910,1,145.0017,5,10579
5,0,3171000,1,23,11.2,3186,2,2,710,340,2000,1,145.0008,5,10579
2,2,620000,1,82,11.2,3186,2,1,0,74,2013,1,144.9954,5,10579
3,1,1475000,0,32,11.2,3186,2,2,345,163,2000,1,144.9907,5,10579
3,0,1650000,1,160,11.2,3186,2,2,0,111,1980,1,144.9895,5,10579
5,0,1562500,0,32,11.2,3186,2,2,655,202,1925,1,145.0044,5,10579
3,0,2050000,0,260,11.2,3186,3,2,398,262,2012,1,144.9901,5,10579
4,0,3320000,1,32,11.2,3186,3,2,644,364,2000,1,144.9972,5,10579
2,2,1100000,1,32,11.2,3186,1,2,0,85,1935,1,144.995,5,10579
3,0,1650000,1,94,11.2,3186,2,1,354,143,1910,1,145.0017,5,10579
2,0,1570000,1,32,11.2,3186,1,0,352,111,1920,1,145.001,5,10579
3,0,1785000,3,32,11.2,3186,2,1,404,118,1953,1,144.9996,5,10579
3,0,1875000,1,94,11.2,3186,2,2,275,170,1991,1,144.9924,5,10579
3,2,1266000,1,94,11.2,3186,1,2,277,116,1950,1,144.991,5,10579
5,0,2730000,1,82,11.2,3186,3,2,895,423,1938,1,145.0028,5,10579
4,0,3295888,1,94,11.2,3186,3,2,565,337,1990,1,144.9991,5,10579
1,2,375000,1,260,11.2,3186,1,1,0,40,1965,1,144.993,5,10579
2,2,756000,1,32,11.2,3186,1,1,0,80,1920,1,144.9909,5,10579
5,0,2100000,0,94,11.2,3186,5,2,552,219,1920,1,144.997,5,10579
3,0,2375000,1,87,11.2,3186,2,2,547,302,2000,1,145.0034,5,10579
3,0,1385000,1,32,11.2,3186,1,2,426,120,1935,1,145.0045,5,10579
2,2,858000,1,135,11.2,3186,1,1,107,75,1950,1,144.9982,5,10579
4,0,2800000,1,23,11.2,3186,2,4,569,229,1910,1,145.0011,5,10579
5,0,3700000,4,111,11.2,3186,3,4,1572,305,1890,1,144.9944,5,10579
4,0,2475000,4,135,11.2,3186,2,2,605,274,1920,1,145.0064,5,10579
4,0,2700000,3,160,11.2,3186,2,2,732,333,1925,1,144.9953,5,10579
4,0,3900000,1,160,11.2,3186,2,2,842,311,1990,1,145.0043,5,10579
2,2,610000,1,192,11.2,3186,1,1,0,75,2005,1,145.0013,5,10579
2,0,1532000,1,94,11.2,3186,1,2,411,165,1910,1,145.004,5,10579
2,1,1037000,1,32,11.2,3186,1,2,125,2,2009,1,145.0051,5,10579
4,0,3050000,3,32,11.2,3186,4,2,578,319,1995,1,145.0008,5,10579
4,1,1630000,3,23,11.2,3186,2,2,432,196,2000,1,145.0022,5,10579
4,0,2640000,1,94,11.2,3186,2,2,848,246,1975,1,145.0042,5,10579
1,2,671000,1,32,11.2,3186,1,1,70,74,1980,1,145.0003,5,10579
4,1,2250000,3,135,11.2,3186,2,2,230,281,2012,1,145.0056,5,10579
3,0,2900000,1,160,11.2,3186,1,1,659,161,1942,1,144.9953,5,10579
4,0,2405000,1,192,11.2,3186,1,2,695,142,1970,1,144.9969,5,10579
3,2,1352500,1,260,11.2,3186,2,1,280,110,1993,1,144.989,5,10579
5,0,3105000,1,135,11.2,3186,2,2,1045,304,1930,1,145.0012,5,10579
4,0,1500000,4,94,11.2,3186,2,1,549,195,1990,1,144.9982,5,10579
4,0,1940000,1,260,10.7,3187,2,2,682,240,1960,1,145.0122,5,6938
4,0,1850000,1,160,10.7,3187,2,2,617,268,1940,1,145.007,5,6938
3,0,930000,3,135,10.7,3187,1,1,329,117,1930,1,145.0218,5,6938
4,0,1310000,0,260,10.7,3187,3,2,618,213,2008,1,145.0219,5,6938
4,0,2504000,1,135,10.7,3187,2,2,674,183,1950,1,145.0125,5,6938
2,0,1445000,1,23,10.7,3187,1,1,649,126,1940,1,145.0142,5,6938
4,0,1825000,0,32,10.7,3187,3,2,594,594,1973,1,145.0118,5,6938
5,0,1700000,4,135,10.7,3187,2,1,994,274,1935,1,145.0187,5,6938
5,0,1400000,4,32,10.7,3187,3,4,824,235,1930,1,145.0245,5,6938
3,0,1500000,1,160,10.7,3187,2,2,315,228,2000,1,145.0174,5,6938
3,0,1400000,4,135,10.7,3187,1,3,613,182,1950,1,145.0143,5,6938
5,0,1600000,0,192,10.7,3187,2,2,616,245,1945,1,145.0221,5,6938
2,0,1780000,3,32,10.7,3187,3,2,635,119,1935,1,145.0102,5,6938
5,0,1200000,4,260,10.7,3187,2,5,775,270,1920,1,145.0284,5,6938
2,2,775000,1,32,10.7,3187,1,1,112,90,1960,1,145.0284,5,6938
3,0,1480000,1,260,10.7,3187,2,2,697,143,1925,1,145.0274,5,6938
3,0,1590000,1,135,10.7,3187,3,2,481,244,2012,1,145.0198,5,6938
4,0,2840000,1,94,10.7,3187,2,2,999,274,1972,1,145.0189,5,6938
2,0,1000000,0,23,10.7,3187,1,2,564,131,1948,8,145.0238,5,6938
4,0,1700000,0,32,10.7,3187,3,4,708,275,1950,1,145.015,5,6938
5,0,3207000,1,260,10.7,3187,5,3,1561,272,1969,1,145.0245,5,6938
3,2,880000,1,32,10.7,3187,2,2,304,34,1990,1,145.0316,5,6938
4,0,1920000,1,160,10.7,3187,1,1,1000,203,1960,1,145.0163,5,6938
3,0,1301000,3,32,10.7,3187,2,2,401,121,1926,1,145.0173,5,6938
5,0,2550000,1,32,10.7,3187,3,2,915,233,1960,1,145.0104,5,6938
5,0,1915000,1,32,10.7,3187,2,0,645,238,1970,1,145.0116,5,6938
4,0,1650000,2,260,10.7,3187,3,2,598,212,1948,1,145.0248,5,6938
4,0,1530000,1,192,10.7,3187,2,1,603,177,1920,1,145.0071,5,6938
4,0,2050000,3,135,10.7,3187,2,4,678,233,1940,1,145.0118,5,6938
5,0,2550000,0,192,10.7,3187,3,2,551,346,2016,1,145.009,5,6938
2,2,905000,1,94,10.7,3187,1,2,189,93,1980,1,145.0072,5,6938
3,0,1355000,1,35,10.7,3187,1,2,759,151,1930,1,145.0166,5,6938
2,0,1845000,1,32,10.7,3187,1,2,604,145,1950,1,145.0094,5,6938
5,0,2050000,0,192,10.7,3187,3,3,669,309,1970,1,145.0284,5,6938
3,0,1710000,1,260,10.7,3187,3,2,435,228,1915,1,145.0113,5,6938
3,1,1300000,0,32,10.7,3187,2,2,337,222,2000,1,145.0205,5,6938
4,0,2200000,0,32,10.7,3187,2,2,654,286,2000,1,145.0236,5,6938
4,0,2150000,1,32,10.7,3187,3,2,614,225,1970,1,145.0175,5,6938
1,1,681000,3,32,10.7,3187,1,1,166,60,2012,1,145.019,5,6938
2,0,1310000,1,32,10.7,3187,3,2,302,250,2018,8,145.0231,5,6938
1,2,340000,4,32,10.7,3187,1,1,0,57,1950,1,145.0228,5,6938
2,2,692000,1,32,10.7,3187,1,1,74,66,1960,1,145.0079,5,6938
4,1,1367000,1,140,10.7,3187,2,2,315,4,2000,1,145.0222,5,6938
2,2,903000,1,94,10.7,3187,1,1,171,101,1970,1,145.0114,5,6938
4,0,2820000,1,32,10.7,3187,4,4,509,337,1960,1,145.0214,5,6938
2,0,1813000,1,32,10.7,3187,1,2,660,117,1930,1,145.0127,5,6938
5,0,1655000,1,32,10.7,3187,2,2,679,288,1950,1,145.0283,5,6938
3,1,1230000,1,260,10.7,3187,2,2,297,193,1980,1,145.0132,5,6938
4,0,1389000,1,32,10.7,3187,1,2,656,150,1930,1,145.0225,5,6938
4,0,2310000,1,32,10.7,3187,2,2,757,130,1930,1,145.0088,5,6938
2,1,1014000,1,32,10.7,3187,1,1,267,131,1990,1,145.0173,5,6938
2,0,1026000,1,155,5.2,3056,1,0,225,108,1905,23,144.9665,2,11918
